date,country_name,effective tariff,total imports,2024 tariff
2025-04-03,EL SALVADOR,0.8107051081095152,2301947103.0,0.9205991298575901
2025-04-03,EGYPT,0.20589066105186815,2559338157.0,1.8207506840214704
2025-04-03,EUROPEAN UNION,3.491921460032639,597473236377.0,1.2290777517549552
2025-04-05,CHINA,50.28401462010338,429425828419.0,10.865954673194842
2025-04-05,MEXICO,5.51501639167196,503438605302.0,0.24839859514743334
2025-04-05,CANADA,9.268592869341228,411693824741.0,0.10047192820058021
2025-04-05,JAPAN,24.400088258281222,151340030810.0,1.5080061314809772
2025-04-05,"KOREA, SOUTH",25.58554150134486,130458735626.0,0.19074987796402115
2025-04-05,VIETNAM,44.97595190267356,141361159091.0,3.7743449688081196
2025-04-05,TAIWAN,31.489928090460303,115274122243.0,0.9381444681229574
2025-04-05,INDIA,26.872513995691197,87735219365.0,2.4006631752267915
2025-04-05,UNITED KINGDOM,13.09936842206571,68205970097.0,0.9568484123484455
2025-04-05,SWITZERLAND,31.87500426104164,60919464587.0,0.5962607476322337
2025-04-05,MALAYSIA,24.06038843246272,51626608290.0,0.6439635839187916
2025-04-05,THAILAND,35.51845303816193,63282378964.0,1.5883308441545774
2025-04-05,BRAZIL,10.519025271122,42749059621.0,1.283186909521001
2025-04-05,SINGAPORE,10.280073756914616,42642848286.0,0.07770426304023081
2025-04-05,INDONESIA,31.600389986000195,28106070973.0,4.851827159726428
2025-04-05,ISRAEL,17.263082349322296,22708195633.0,0.13020833745606475
2025-04-05,SAUDI ARABIA,10.041339628799824,12571913684.0,0.35979392745566674
2025-04-05,RUSSIA,10.019642552654002,2931845520.0,0.6264000226041924
2025-04-05,COLOMBIA,10.737144347174535,18310770810.0,0.14149871280050172
2025-04-05,AUSTRALIA,10.439149161655344,16680584707.0,0.11548436303864154
2025-04-05,PHILIPPINES,18.840436121185896,13930354398.0,1.3606079686473171
2025-04-05,CHILE,10.411549433748172,16426746171.0,0.02893202920728323
